Index,Value
1682,10.7
1683,10.4
1684,8.7
1685,7.4
1686,6.5
1687,5.0
1688,5.5
1689,5.0
1690,5.3
1691,5.7
1692,6.2
1693,6.3
1694,7.4
1695,8.0
1696,9.9
1697,13.1
1698,17.2
1699,17.0
1700,20.4
1701,19.5
1702,15.4
1703,13.6
1704,13.4
1705,17.4
1706,20.8
1707,21.7
1708,17.4
1709,13.7
1710,11.4
1711,10.5
1712,8.9
1713,9.3
1714,8.0
1715,8.4
1716,9.1
1717,10.4
1718,10.1
1719,8.9
1720,8.9
1721,10.0
1722,9.5
1723,10.7
1724,11.6
1725,9.6
1726,8.1
1727,6.6
1728,5.4
1729,4.2
1730,3.7
1731,3.7
1732,3.4
1733,3.3
1734,3.5
1735,3.9
1736,4.2
1737,3.9
1738,3.8
1739,3.9
1740,4.3
1741,4.4
1742,3.7
1743,3.2
1744,2.9
1745,2.9
1746,3.4
1747,4.3
1748,5.9
1749,5.5
1750,5.1
1751,5.9
1752,9.5
1753,6.7
1754,4.9
1755,8.3
1756,7.5
1757,9.2
1758,8.2
1759,8.0
1760,9.1
1761,5.8
1762,5.4
1763,5.8
1764,6.5
1765,6.2
1766,5.1
1767,4.9
1768,5.9
1769,6.4
1770,7.4
1771,9.5
1772,10.0
1773,10.8
1774,12.6
1775,14.1
1776,16.2
1777,16.9
1778,15.1
1779,10.8
1780,6.8
1781,8.0
1782,8.7
1783,8.7
1784,10.0
1785,13.8
1786,13.3
1787,13.7
1788,14.9
1789,14.3
1790,14.1
1791,14.1
1792,14.0
1793,13.8
1794,14.0
1795,13.2
1796,11.6
1797,10.1
1798,11.0
1799,10.6
1800,10.2
1801,13.5
1802,16.4
1803,11.9
1804,11.4
1805,11.9
1806,11.1
1807,11.3
1808,12.6
1809,14.8
1810,15.1
1811,9.2
1812,7.0
1813,8.8
1814,7.7
1815,6.5
1816,5.7
1817,5.5
1818,5.7
1819,5.3
1820,5.4
1821,5.3
1822,5.3
1823,4.9
1824,4.3
1825,3.6
1826,2.8
1827,2.9
1828,2.9
1829,3.3
1830,3.5
1831,3.4
1832,3.2
1833,2.9
1834,2.9
1835,3.0
1836,3.0
1837,2.7
1838,2.5
1839,2.7
1840,2.9
1841,3.0
1842,3.2
1843,3.3
1844,3.5
1845,4.1
1846,5.3
1847,6.3
1848,3.8
1849,8.6
1850,7.8
1851,8.0
1852,5.0
1853,6.2
1854,5.3
1855,4.3
1856,6.3
1857,3.5
1858,4.2
1859,7.2
1860,12.3
1861,13.8
1862,13.5
1863,12.6
1864,14.1
1865,13.1
1866,13.9
1867,14.3
1868,10.5
1869,10.0
1870,11.3
1871,12.0
1872,8.4
1873,7.3
1874,7.5
1875,7.6
1876,7.9
1877,8.6
1878,7.4
1879,7.1
1880,10.8
1881,13.4
1882,15.2
1883,14.6
1884,15.9
1885,14.4
1886,14.6
1887,13.6
1888,13.1
1889,16.1
1890,16.9
1891,15.8
1892,13.2
1893,12.0
1894,11.1
1895,12.9
1896,9.4
1897,7.8
1898,7.1
1899,5.1
1900,5.5
1901,5.4
1902,5.8
1903,6.1
1904,5.8
1905,6.4
1906,8.1
1907,10.9
1908,15.6
1909,11.4
1910,9.1
1911,8.3
1912,6.6
1913,5.2
1914,5.0
1915,5.3
1916,7.4
1917,9.6
1918,9.8
1919,9.0
1920,7.0
1921,7.4
1922,7.5
1923,8.1
1924,11.3
1925,12.9
1926,11.2
1927,13.0
1928,12.7
1929,15.1
1930,15.5
1931,18.1
1932,18.0
1933,19.3
1934,13.5
1935,10.4
1936,10.3
1937,10.0
1938,10.0
1939,10.9
1940,13.5
1941,13.7
1942,22.0
1943,25.2
1944,14.5
1945,9.6
1946,7.2
1947,6.4
1948,7.0
1949,10.4
1950,14.1
1951,12.6
1952,15.6
1953,10.8
1954,11.5
1955,10.7
1956,10.6
1957,10.6
1958,10.5
1959,9.8
1960,9.4
1961,10.4
1962,11.2
1963,11.0
1964,6.2
1965,2.8
1966,3.5
1967,4.0
1968,3.9
1969,3.9
1970,4.1
1971,4.7
1972,4.6
1973,3.8
1974,3.0
1975,2.6
1976,3.0
1977,3.3
1978,3.1
1979,3.8
1980,3.5
1981,3.4
1982,3.6
1983,4.2
1984,3.2
1985,3.0
1986,3.2
1987,3.4
1988,3.7
1989,3.7
1990,4.0
1991,4.2
1992,4.8
