,State Code,County Code,County Code,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Parameter Name,Sample Measurement,County Name
33814,55,79,79,42401,43.060975,-87.913504,2020-01-05,21:00,2020-01-06,03:00,Sulfur dioxide,-0.1,Milwaukee
33815,55,79,79,42401,43.060975,-87.913504,2020-01-05,22:00,2020-01-06,04:00,Sulfur dioxide,-0.2,Milwaukee
33816,55,79,79,42401,43.060975,-87.913504,2020-01-05,23:00,2020-01-06,05:00,Sulfur dioxide,-0.2,Milwaukee
33817,55,79,79,42401,43.060975,-87.913504,2020-01-06,00:00,2020-01-06,06:00,Sulfur dioxide,-0.2,Milwaukee
33818,55,79,79,42401,43.060975,-87.913504,2020-01-06,01:00,2020-01-06,07:00,Sulfur dioxide,-0.2,Milwaukee
33819,55,79,79,42401,43.060975,-87.913504,2020-01-06,03:00,2020-01-06,09:00,Sulfur dioxide,-0.2,Milwaukee
33820,55,79,79,42401,43.060975,-87.913504,2020-01-06,04:00,2020-01-06,10:00,Sulfur dioxide,-0.2,Milwaukee
33821,55,79,79,42401,43.060975,-87.913504,2020-01-06,05:00,2020-01-06,11:00,Sulfur dioxide,-0.2,Milwaukee
33822,55,79,79,42401,43.060975,-87.913504,2020-01-06,06:00,2020-01-06,12:00,Sulfur dioxide,-0.2,Milwaukee
33823,55,79,79,42401,43.060975,-87.913504,2020-01-06,07:00,2020-01-06,13:00,Sulfur dioxide,-0.1,Milwaukee
33824,55,79,79,42401,43.060975,-87.913504,2020-01-06,08:00,2020-01-06,14:00,Sulfur dioxide,-0.1,Milwaukee
33825,55,79,79,42401,43.060975,-87.913504,2020-01-06,09:00,2020-01-06,15:00,Sulfur dioxide,0.0,Milwaukee
33826,55,79,79,42401,43.060975,-87.913504,2020-01-06,10:00,2020-01-06,16:00,Sulfur dioxide,0.2,Milwaukee
33827,55,79,79,42401,43.060975,-87.913504,2020-01-06,11:00,2020-01-06,17:00,Sulfur dioxide,0.3,Milwaukee
33828,55,79,79,42401,43.060975,-87.913504,2020-01-06,12:00,2020-01-06,18:00,Sulfur dioxide,0.1,Milwaukee
33829,55,79,79,42401,43.060975,-87.913504,2020-01-06,13:00,2020-01-06,19:00,Sulfur dioxide,0.0,Milwaukee
33830,55,79,79,42401,43.060975,-87.913504,2020-01-06,14:00,2020-01-06,20:00,Sulfur dioxide,-0.1,Milwaukee
33831,55,79,79,42401,43.060975,-87.913504,2020-01-06,15:00,2020-01-06,21:00,Sulfur dioxide,-0.1,Milwaukee
33832,55,79,79,42401,43.060975,-87.913504,2020-01-06,16:00,2020-01-06,22:00,Sulfur dioxide,0.0,Milwaukee
33833,55,79,79,42401,43.060975,-87.913504,2020-01-06,17:00,2020-01-06,23:00,Sulfur dioxide,-0.1,Milwaukee
33834,55,79,79,42401,43.060975,-87.913504,2020-01-06,18:00,2020-01-07,00:00,Sulfur dioxide,-0.1,Milwaukee
33835,55,79,79,42401,43.060975,-87.913504,2020-01-06,19:00,2020-01-07,01:00,Sulfur dioxide,-0.2,Milwaukee
33836,55,79,79,42401,43.060975,-87.913504,2020-01-06,20:00,2020-01-07,02:00,Sulfur dioxide,-0.2,Milwaukee
33837,55,79,79,42401,43.060975,-87.913504,2020-01-06,21:00,2020-01-07,03:00,Sulfur dioxide,-1.1,Milwaukee
33838,55,79,79,42401,43.060975,-87.913504,2020-01-06,22:00,2020-01-07,04:00,Sulfur dioxide,-0.2,Milwaukee
33839,55,79,79,42401,43.060975,-87.913504,2020-01-06,23:00,2020-01-07,05:00,Sulfur dioxide,-0.2,Milwaukee
33840,55,79,79,42401,43.060975,-87.913504,2020-01-07,00:00,2020-01-07,06:00,Sulfur dioxide,-0.2,Milwaukee
33841,55,79,79,42401,43.060975,-87.913504,2020-01-07,01:00,2020-01-07,07:00,Sulfur dioxide,-0.2,Milwaukee
33842,55,79,79,42401,43.060975,-87.913504,2020-01-07,03:00,2020-01-07,09:00,Sulfur dioxide,-0.1,Milwaukee
33843,55,79,79,42401,43.060975,-87.913504,2020-01-07,04:00,2020-01-07,10:00,Sulfur dioxide,-0.1,Milwaukee
33844,55,79,79,42401,43.060975,-87.913504,2020-01-07,05:00,2020-01-07,11:00,Sulfur dioxide,0.1,Milwaukee
33845,55,79,79,42401,43.060975,-87.913504,2020-01-07,06:00,2020-01-07,12:00,Sulfur dioxide,0.0,Milwaukee
33846,55,79,79,42401,43.060975,-87.913504,2020-01-07,07:00,2020-01-07,13:00,Sulfur dioxide,0.0,Milwaukee
33847,55,79,79,42401,43.060975,-87.913504,2020-01-07,08:00,2020-01-07,14:00,Sulfur dioxide,0.0,Milwaukee
33848,55,79,79,42401,43.060975,-87.913504,2020-01-07,09:00,2020-01-07,15:00,Sulfur dioxide,0.0,Milwaukee
33849,55,79,79,42401,43.060975,-87.913504,2020-01-07,10:00,2020-01-07,16:00,Sulfur dioxide,0.0,Milwaukee
33850,55,79,79,42401,43.060975,-87.913504,2020-01-07,11:00,2020-01-07,17:00,Sulfur dioxide,0.0,Milwaukee
33851,55,79,79,42401,43.060975,-87.913504,2020-01-07,12:00,2020-01-07,18:00,Sulfur dioxide,0.0,Milwaukee
33852,55,79,79,42401,43.060975,-87.913504,2020-01-07,13:00,2020-01-07,19:00,Sulfur dioxide,0.0,Milwaukee
33853,55,79,79,42401,43.060975,-87.913504,2020-01-07,14:00,2020-01-07,20:00,Sulfur dioxide,-0.2,Milwaukee
