Index,Value
2032,1.0
2033,1.8
2034,2.1
2035,2.5
2036,2.6
2037,3.2
2038,3.4
2039,3.4
2040,4.5
2041,5.1
2042,7.2
2043,8.7
2044,10.2
2045,10.3
2046,9.4
2047,9.7
2048,9.5
2049,5.9
2050,2.9
2051,2.2
2052,1.6
2053,1.7
2054,2.0
2055,1.4
2056,2.0
2057,1.8
2058,1.9
2059,1.9
2060,1.3
2061,0.3
2062,0.5
2063,0.5
2064,0.5
2065,1.4
2066,1.9
2067,2.2
2068,2.8
2069,3.2
2070,3.2
2071,3.3
2072,3.3
2073,3.3
2074,3.2
2075,2.8
2076,3.0
2077,3.1
2078,3.1
2079,3.2
2080,3.7
2081,4.0
2082,4.3
2083,3.9
2084,3.8
2085,4.3
2086,4.4
2087,4.7
2088,4.8
2089,4.6
2090,4.8
2091,5.3
2092,5.3
2093,5.1
2094,5.4
2095,6.6
2096,7.5
2097,8.4
2098,8.9
2099,8.9
2100,9.0
2101,10.8
2102,11.1
2103,10.6
2104,8.7
2105,5.9
2106,5.5
2107,5.8
2108,5.9
2109,6.9
2110,10.3
2111,13.6
2112,14.7
2113,9.8
2114,5.9
2115,5.3
2116,6.4
2117,11.4
2118,12.8
2119,8.0
2120,5.1
2121,5.4
2122,5.6
2123,5.3
2124,5.0
2125,5.5
2126,5.9
2127,6.4
2128,6.9
2129,7.2
2130,6.0
2131,5.4
2132,6.5
2133,6.8
2134,5.9
2135,4.9
2136,4.0
2137,3.8
