Index,Value
1613,8.2
1614,7.0
1615,6.2
1616,6.6
1617,6.8
1618,10.4
1619,14.8
1620,19.9
1621,23.4
1622,25.9
1623,22.1
1624,18.8
1625,11.7
1626,9.2
1627,7.7
1628,6.6
1629,6.7
1630,9.5
1631,14.5
1632,10.0
1633,6.8
1634,8.0
1635,7.5
1636,6.5
1637,7.1
1638,6.5
1639,5.1
1640,6.0
1641,6.7
1642,11.8
1643,17.2
1644,18.5
1645,49.3
1646,46.0
1647,16.0
1648,12.7
1649,11.1
1650,9.9
1651,9.4
1652,9.2
1653,8.6
1654,7.8
1655,6.5
1656,5.7
1657,5.5
1658,4.6
1659,4.4
1660,4.5
1661,4.6
1662,4.6
1663,4.9
1664,5.3
1665,6.2
1666,6.5
1667,6.4
1668,5.5
1669,5.8
1670,5.5
1671,4.4
1672,3.3
1673,2.8
1674,2.9
1675,3.6
1676,4.9
1677,5.7
1678,5.8
1679,6.0
1680,7.2
1681,5.8
1682,5.2
1683,5.0
1684,5.1
1685,5.0
1686,5.1
1687,6.0
1688,5.8
1689,5.7
1690,6.2
1691,7.2
1692,7.8
1693,8.2
1694,8.1
1695,7.5
1696,6.7
1697,6.4
1698,7.5
1699,9.6
1700,9.4
1701,9.6
1702,10.2
1703,11.5
1704,12.0
1705,11.9
1706,10.2
1707,9.5
1708,10.2
1709,11.5
1710,12.0
1711,12.2
1712,13.0
1713,13.4
1714,13.6
1715,13.8
1716,14.8
1717,13.7
1718,14.2
1719,14.7
1720,15.3
1721,15.0
1722,15.8
1723,18.9
1724,20.2
1725,19.1
1726,20.7
1727,19.0
1728,19.3
1729,21.7
1730,19.8
1731,18.2
1732,17.9
1733,16.8
1734,17.5
1735,17.0
1736,13.2
1737,14.0
1738,11.8
1739,13.7
1740,14.1
1741,13.3
1742,14.6
1743,12.8
1744,10.1
1745,8.7
1746,8.3
1747,8.2
1748,7.8
1749,7.3
1750,7.3
1751,7.1
1752,6.5
1753,4.3
1754,3.8
1755,3.6
1756,3.5
1757,3.6
1758,3.8
1759,3.5
1760,3.1
1761,2.8
1762,2.9
1763,3.1
1764,2.9
1765,2.6
1766,2.7
1767,2.8
1768,2.7
1769,3.0
1770,3.2
1771,3.5
1772,3.9
1773,4.1
1774,4.8
1775,4.9
1776,5.8
1777,5.0
1778,4.8
1779,5.3
1780,5.7
1781,5.7
1782,7.6
1783,9.7
1784,6.8
1785,6.8
1786,9.0
1787,14.6
1788,11.0
1789,12.6
1790,10.8
1791,9.1
1792,7.7
1793,6.5
1794,7.1
1795,8.5
1796,9.2
1797,9.9
1798,10.1
1799,11.7
1800,11.2
1801,7.4
1802,6.8
1803,6.7
1804,6.8
1805,8.4
1806,10.9
1807,11.2
1808,12.2
1809,20.6
1810,8.5
1811,8.6
1812,6.9
1813,6.5
1814,7.8
1815,9.1
1816,8.2
1817,8.3
1818,7.8
1819,7.8
1820,7.7
1821,8.0
1822,7.8
1823,7.4
1824,7.3
1825,6.4
1826,5.3
1827,4.8
1828,4.4
1829,4.8
1830,5.0
1831,5.1
1832,6.2
1833,6.2
1834,6.0
1835,5.5
1836,5.4
1837,5.4
1838,5.5
1839,5.9
1840,5.8
1841,5.9
1842,6.0
1843,6.4
1844,7.2
1845,7.7
1846,7.8
1847,8.1
1848,8.3
1849,9.0
1850,9.7
1851,10.2
1852,10.3
1853,10.8
1854,10.9
1855,13.3
1856,13.7
1857,15.9
1858,16.5
1859,18.2
1860,27.0
1861,25.6
1862,24.4
1863,24.6
1864,24.5
1865,25.2
1866,25.9
1867,25.0
1868,21.4
1869,17.6
1870,17.3
1871,22.1
1872,21.9
1873,16.2
1874,14.1
1875,13.6
1876,14.1
1877,10.8
1878,9.3
1879,13.3
1880,15.6
1881,11.9
1882,12.5
1883,13.9
1884,14.8
1885,16.5
1886,15.7
1887,13.9
1888,12.8
1889,7.2
1890,4.2
1891,3.8
1892,3.3
1893,3.3
1894,4.1
1895,5.0
1896,4.6
1897,4.8
1898,4.8
1899,4.1
1900,1.8
1901,1.7
1902,3.3
1903,2.9
1904,2.8
1905,2.8
1906,2.9
1907,3.2
1908,3.2
1909,2.5
1910,2.3
1911,2.0
1912,2.7
1913,3.4
1914,3.8
1915,4.0
1916,4.7
1917,4.1
1918,3.4
1919,3.2
1920,3.2
1921,3.6
1922,4.0
1923,5.5
1924,5.9
1925,5.1
1926,6.6
1927,6.7
1928,6.8
1929,7.9
1930,8.3
1931,9.4
1932,8.6
1933,4.4
1934,3.1
1935,5.8
1936,6.5
1937,5.7
1938,6.1
1939,5.6
1940,5.3
1941,6.3
1942,6.5
1943,6.7
1944,7.8
1945,8.1
1946,7.0
1947,6.6
1948,7.4
1949,6.9
1950,7.0
1951,7.7
1952,8.3
1953,7.6
1954,8.3
1955,9.3
1956,11.6
1957,13.4
1958,12.8
1959,12.6
1960,12.3
1961,11.9
1962,12.4
1963,13.4
1964,13.3
1965,13.8
1966,19.8
1967,20.1
1968,16.0
1969,16.5
1970,20.1
1971,20.9
1972,20.8
1973,19.6
1974,19.9
1975,20.1
1976,21.0
1977,22.7
1978,18.6
1979,12.0
1980,6.3
1981,2.2
1982,2.3
1983,0.7
1984,0.6
1985,0.5
1986,0.6
1987,1.2
1988,2.2
1989,3.4
1990,3.7
1991,4.3
1992,4.4
1993,4.2
1994,4.0
1995,3.9
1996,3.9
1997,3.9
1998,4.1
1999,4.1
2000,4.9
2001,6.1
2002,6.4
2003,5.8
2004,6.8
2005,6.8
2006,6.7
2007,6.5
2008,6.9
2009,6.8
2010,7.1
2011,7.2
2012,7.0
2013,6.8
2014,6.3
2015,5.9
2016,7.8
2017,9.7
2018,10.7
2019,11.4
2020,12.3
2021,11.4
2022,6.8
2023,6.1
2024,5.6
2025,5.1
2026,5.0
2027,5.3
2028,5.5
2029,5.7
2030,6.0
2031,7.4
2032,9.6
2033,9.6
2034,9.6
2035,11.0
2036,10.6
2037,11.2
2038,14.8
2039,14.2
2040,8.9
2041,10.2
2042,6.9
2043,9.6
2044,6.9
2045,7.0
2046,5.5
2047,5.6
2048,6.1
2049,6.1
2050,5.6
2051,5.3
2052,6.3
2053,6.5
2054,6.6
2055,7.6
2056,7.7
2057,7.7
2058,7.7
2059,8.5
2060,8.8
2061,8.6
2062,7.9
2063,7.6
2064,8.0
2065,7.0
2066,5.9
2067,4.9
2068,4.5
2069,4.2
2070,4.1
2071,4.2
2072,4.5
2073,4.0
2074,3.7
2075,3.7
2076,3.5
2077,3.3
2078,3.4
2079,3.6
2080,3.5
2081,3.4
2082,3.7
2083,4.0
2084,4.3
2085,4.3
2086,4.0
2087,3.8
2088,4.0
2089,4.5
2090,4.7
2091,4.6
2092,5.7
2093,14.2
2094,43.4
2095,50.8
2096,37.6
2097,41.9
2098,51.9
2099,40.1
2100,20.9
2101,10.8
2102,10.9
2103,10.8
2104,9.7
2105,10.1
2106,13.6
2107,15.1
2108,15.6
2109,13.7
2110,13.8
2111,10.8
2112,9.6
2113,10.9
2114,10.7
2115,10.5
2116,12.2
2117,19.0
2118,11.7
2119,10.3
2120,9.3
2121,10.2
2122,9.7
2123,9.3
2124,9.5
2125,9.0
2126,9.2
2127,9.7
2128,9.7
2129,10.8
2130,11.4
2131,12.2
2132,14.0
2133,16.5
2134,18.6
2135,20.0
2136,20.5
2137,21.1
